Province/State,Country/Region,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered
Kelantan,Malaysia,2/6/2020 23:23,,,0,0,0
Melaka,Malaysia,2/6/2020 23:23,,,0,0,0
Negeri Sembilan,Malaysia,2/6/2020 23:23,,,0,0,0
Niue,New Zealand,2/6/2020 23:23,,,0,0,0
Northern Ireland,United Kingdom,2/6/2020 23:23,,,0,0,0
Pahang,Malaysia,2/6/2020 23:23,,,0,0,0
Perak,Malaysia,2/6/2020 23:23,,,0,0,0
Perlis,Malaysia,2/6/2020 23:23,,,0,0,0
Pitcairn Islands,United Kingdom,2/6/2020 23:23,,,0,0,0
Pulau Pinang,Malaysia,2/6/2020 23:23,,,0,0,0
Sabah,Malaysia,2/6/2020 23:23,,,0,0,0
Sarawak,Malaysia,2/6/2020 23:23,,,0,0,0
Scotland,United Kingdom,2/6/2020 23:23,,,0,0,0
Selangor,Malaysia,2/6/2020 23:23,,,0,0,0
Terengganu,Malaysia,2/6/2020 23:23,,,0,0,0
Unknown,China,2/6/2020 23:23,,,0,0,0
Unknown,Malaysia,2/6/2020 23:23,,,0,0,0
Unknown,Ukraine,2/6/2020 23:23,,,0,0,0
W.P. Kuala Lumpur,Malaysia,2/6/2020 23:23,,,0,0,0
W.P. Labuan,Malaysia,2/6/2020 23:23,,,0,0,0
W.P. Putrajaya,Malaysia,2/6/2020 23:23,,,0,0,0
Wales,United Kingdom,2/6/2020 23:23,,,0,0,0
,Kiribati,2/6/2020 23:23,,,0,0,0
,Palau,2/6/2020 23:23,,,0,0,0
,Summer Olympics 2020,2/6/2020 23:23,,,0,0,0
,Tonga,2/6/2020 23:23,,,0,0,0
,Winter Olympics 2022,2/6/2020 23:23,,,0,0,0
,Antarctica,2/6/2020 23:23,,,0,0,0
,"Korea, North",2/6/2020 23:23,,,0,0,0
,Nauru,2/6/2020 23:23,,,0,0,0
,Tuvalu,2/6/2020 23:23,,,0,0,0
Chongqing,Mainland China,2/6/2020 23:33,,,411,2,24
Tianjin,Mainland China,2/6/2020 23:43,,,79,1,2
Guangxi,Mainland China,2/7/2020 0:33,,,172,0,17
Jilin,Mainland China,2/7/2020 0:43,,,65,1,4
Queensland,Australia,2/7/2020 1:03,,,5,0,0
Queensland,Australia,2/7/2020 1:03,,,5,0,0
Jiangxi,Mainland China,2/7/2020 1:23,,,661,0,45
Xinjiang,Mainland China,2/7/2020 1:43,,,39,0,0
Gansu,Mainland China,2/7/2020 2:33,,,67,0,9
,Singapore,2/7/2020 3:03,,,30,0,0
,South Korea,2/7/2020 3:03,,,24,0,1
,South Korea,2/7/2020 3:03,,,24,0,1
Beijing,Mainland China,2/7/2020 3:23,,,297,1,33
,Japan,2/7/2020 4:13,,,25,0,1
,Japan,2/7/2020 4:13,,,25,0,1
Anhui,Mainland China,2/7/2020 5:13,,,665,0,47
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
British Columbia,Canada,2/7/2020 5:43,,,4,0,0
Tianjin,Mainland China,2/7/2020 5:43,,,81,1,2
Shanghai,Mainland China,2/7/2020 6:14,,,277,1,30
Heilongjiang,Mainland China,2/7/2020 7:43,,,277,3,12
Shaanxi,Mainland China,2/7/2020 8:23,,,184,0,17
Sichuan,Mainland China,2/7/2020 8:23,,,344,1,42
Guangdong,Mainland China,2/7/2020 10:13,,,1034,1,88
Guizhou,Mainland China,2/7/2020 11:13,,,81,1,6
Inner Mongolia,Mainland China,2/7/2020 11:13,,,50,0,5
Ningxia,Mainland China,2/7/2020 11:13,,,43,0,5
Hunan,Mainland China,2/7/2020 11:33,,,772,0,112
Shandong,Mainland China,2/7/2020 11:33,,,386,0,37
Zhejiang,Mainland China,2/7/2020 11:33,,,1006,0,123
Hong Kong,Hong Kong,2/7/2020 11:53,,,25,1,0
Hebei,Mainland China,2/7/2020 12:03,,,172,1,22
Hainan,Mainland China,2/7/2020 12:33,,,117,2,10
Fujian,Mainland China,2/7/2020 13:23,,,224,0,20
Henan,Mainland China,2/7/2020 14:03,,,914,3,86
Jiangsu,Mainland China,2/7/2020 14:03,,,408,0,43
Liaoning,Mainland China,2/7/2020 15:33,,,99,0,7
Cruise Ship,Others,2/7/2020 16:33,,,61,0,0
Cruise Ship,Others,2/7/2020 16:33,,,61,0,0
,Germany,2/7/2020 16:33,,,13,0,0
,Germany,2/7/2020 16:33,,,13,0,0
,Philippines,2/7/2020 16:43,,,3,1,0
,Philippines,2/7/2020 16:43,,,3,1,0
,Philippines,2/7/2020 16:43,,,3,1,0
,Philippines,2/7/2020 16:43,,,3,1,0
,Philippines,2/7/2020 16:43,,,3,1,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
,Italy,2/7/2020 17:53,,,3,0,0
Unknown,United Kingdom,2/7/2020 18:33,,,3,0,0
Unknown,United Kingdom,2/7/2020 18:33,,,3,0,0
Unknown,United Kingdom,2/7/2020 18:33,,,3,0,0
Yunnan,Mainland China,2/7/2020 23:23,,,138,0,12
Chongqing,Mainland China,2/7/2020 23:33,,,426,2,31
Cook Islands,New Zealand,2/7/2020 23:43,,,0,0,0
England,United Kingdom,2/7/2020 23:43,,,0,2,0
Guernsey,United Kingdom,2/7/2020 23:43,,,0,0,0
Hubei,Mainland China,2/7/2020 23:43,,,24953,699,1115
Jersey,United Kingdom,2/7/2020 23:43,,,0,0,0
Johor,Malaysia,2/7/2020 23:43,,,0,0,0
Kedah,Malaysia,2/7/2020 23:43,,,0,0,0
Kelantan,Malaysia,2/7/2020 23:43,,,0,0,0
Melaka,Malaysia,2/7/2020 23:43,,,0,0,0
Negeri Sembilan,Malaysia,2/7/2020 23:43,,,0,0,0
Niue,New Zealand,2/7/2020 23:43,,,0,0,0
Northern Ireland,United Kingdom,2/7/2020 23:43,,,0,0,0
Pahang,Malaysia,2/7/2020 23:43,,,0,0,0
Perak,Malaysia,2/7/2020 23:43,,,0,0,0
Perlis,Malaysia,2/7/2020 23:43,,,0,0,0
Pitcairn Islands,United Kingdom,2/7/2020 23:43,,,0,0,0
Pulau Pinang,Malaysia,2/7/2020 23:43,,,0,0,0
Sabah,Malaysia,2/7/2020 23:43,,,0,0,0
Sarawak,Malaysia,2/7/2020 23:43,,,0,0,0
Scotland,United Kingdom,2/7/2020 23:43,,,0,0,0
Selangor,Malaysia,2/7/2020 23:43,,,0,0,0
Shanxi,Mainland China,2/7/2020 23:43,,,104,0,15
Terengganu,Malaysia,2/7/2020 23:43,,,0,0,0
Unknown,China,2/7/2020 23:43,,,0,0,0
Unknown,Malaysia,2/7/2020 23:43,,,0,0,0
Unknown,Ukraine,2/7/2020 23:43,,,0,0,0
W.P. Kuala Lumpur,Malaysia,2/7/2020 23:43,,,0,0,0
W.P. Labuan,Malaysia,2/7/2020 23:43,,,0,0,0
W.P. Putrajaya,Malaysia,2/7/2020 23:43,,,0,0,0
Wales,United Kingdom,2/7/2020 23:43,,,0,0,0
,Kiribati,2/7/2020 23:43,,,0,0,0
,Palau,2/7/2020 23:43,,,0,0,0
,Summer Olympics 2020,2/7/2020 23:43,,,0,0,0
,Tonga,2/7/2020 23:43,,,0,0,0
,Winter Olympics 2022,2/7/2020 23:43,,,0,0,0
,Antarctica,2/7/2020 23:43,,,0,0,0
,"Korea, North",2/7/2020 23:43,,,0,0,0
,Nauru,2/7/2020 23:43,,,0,0,0
,Tuvalu,2/7/2020 23:43,,,0,0,0
Hong Kong,Hong Kong,2/8/2020 0:03,,,26,1,0
Jilin,Mainland China,2/8/2020 0:13,,,69,1,4
Guangxi,Mainland China,2/8/2020 0:23,,,183,0,17
Jiangxi,Mainland China,2/8/2020 1:23,,,698,0,55
Beijing,Mainland China,2/8/2020 3:13,,,315,2,34
Xinjiang,Mainland China,2/8/2020 3:23,,,42,0,0
Inner Mongolia,Mainland China,2/8/2020 3:33,,,52,0,5
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,,,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
,Sri Lanka,2/8/2020 3:43,7,81,1,0,1
Heilongjiang,Mainland China,2/8/2020 4:03,,,295,5,13
Taiwan,Taiwan,2/8/2020 5:23,,,17,0,1
Shanghai,Mainland China,2/8/2020 6:33,,,286,1,41
Guizhou,Mainland China,2/8/2020 6:43,,,89,1,7
,United Arab Emirates,2/8/2020 7:03,,,7,0,0
,United Arab Emirates,2/8/2020 7:03,,,7,0,0
,Vietnam,2/8/2020 7:23,,,13,0,1
,Vietnam,2/8/2020 7:23,,,13,0,1
Anhui,Mainland China,2/8/2020 7:43,,,733,0,59
Fujian,Mainland China,2/8/2020 8:13,,,239,0,24
Tianjin,Mainland China,2/8/2020 8:23,,,88,1,4
Yunnan,Mainland China,2/8/2020 8:43,,,138,0,17
Ningxia,Mainland China,2/8/2020 9:13,,,45,0,15
,France,2/8/2020 9:53,,,11,0,0
,France,2/8/2020 9:53,,,11,0,0
,France,2/8/2020 9:53,,,11,0,0
,France,2/8/2020 9:53,,,11,0,0
Shaanxi,Mainland China,2/8/2020 10:13,,,195,0,20
Hainan,Mainland China,2/8/2020 10:23,,,124,2,14
Jiangsu,Mainland China,2/8/2020 10:23,,,439,0,51
Zhejiang,Mainland China,2/8/2020 10:53,,,1048,0,175
Chongqing,Mainland China,2/8/2020 11:03,,,428,2,39
Hebei,Mainland China,2/8/2020 11:33,,,195,1,30
Shandong,Mainland China,2/8/2020 11:33,,,416,0,44
Guangdong,Mainland China,2/8/2020 11:53,,,1095,1,112
Liaoning,Mainland China,2/8/2020 11:53,,,105,0,8
Hunan,Mainland China,2/8/2020 12:53,,,803,1,156
,Singapore,2/8/2020 12:53,,,33,0,2
,Thailand,2/8/2020 12:53,,,32,0,10
,Thailand,2/8/2020 12:53,,,32,0,11
,Thailand,2/8/2020 12:53,,,32,0,11
Henan,Mainland China,2/8/2020 14:13,,,981,4,116
Gansu,Mainland China,2/8/2020 15:13,,,79,1,12
Sichuan,Mainland China,2/8/2020 15:23,,,364,1,60
Cook Islands,New Zealand,2/8/2020 23:33,,,0,0,0
England,United Kingdom,2/8/2020 23:33,,,0,2,0
Guernsey,United Kingdom,2/8/2020 23:33,,,0,0,0
Hubei,Mainland China,2/8/2020 23:33,,,27100,780,1439
Jersey,United Kingdom,2/8/2020 23:33,,,0,0,0
Johor,Malaysia,2/8/2020 23:33,,,0,0,0
Kedah,Malaysia,2/8/2020 23:33,,,0,0,0
Kelantan,Malaysia,2/8/2020 23:33,,,0,0,0
Melaka,Malaysia,2/8/2020 23:33,,,0,0,0
Negeri Sembilan,Malaysia,2/8/2020 23:33,,,0,0,0
Niue,New Zealand,2/8/2020 23:33,,,0,0,0
Northern Ireland,United Kingdom,2/8/2020 23:33,,,0,0,0
Pahang,Malaysia,2/8/2020 23:33,,,0,0,0
Perak,Malaysia,2/8/2020 23:33,,,0,0,0
Perlis,Malaysia,2/8/2020 23:33,,,0,0,0
Pitcairn Islands,United Kingdom,2/8/2020 23:33,,,0,0,0
Pulau Pinang,Malaysia,2/8/2020 23:33,,,0,0,0
Sabah,Malaysia,2/8/2020 23:33,,,0,0,0
Sarawak,Malaysia,2/8/2020 23:33,,,0,0,0
Scotland,United Kingdom,2/8/2020 23:33,,,0,0,0
Selangor,Malaysia,2/8/2020 23:33,,,0,0,0
Terengganu,Malaysia,2/8/2020 23:33,,,0,0,0
Unknown,China,2/8/2020 23:33,,,0,0,0
Unknown,Malaysia,2/8/2020 23:33,,,0,0,0
Unknown,Ukraine,2/8/2020 23:33,,,0,0,0
W.P. Kuala Lumpur,Malaysia,2/8/2020 23:33,,,0,0,0
W.P. Labuan,Malaysia,2/8/2020 23:33,,,0,0,0
W.P. Putrajaya,Malaysia,2/8/2020 23:33,,,0,0,0
Wales,United Kingdom,2/8/2020 23:33,,,0,0,0
,Kiribati,2/8/2020 23:33,,,0,0,0
,Palau,2/8/2020 23:33,,,0,0,0
,Summer Olympics 2020,2/8/2020 23:33,,,0,0,0
,Tonga,2/8/2020 23:33,,,0,0,0
,Winter Olympics 2022,2/8/2020 23:33,,,0,0,0
,Antarctica,2/8/2020 23:33,,,0,0,0
,"Korea, North",2/8/2020 23:33,,,0,0,0
,Nauru,2/8/2020 23:33,,,0,0,0
,Tuvalu,2/8/2020 23:33,,,0,0,0
Shanxi,Mainland China,2/8/2020 23:53,,,115,0,21
Guangxi,Mainland China,2/9/2020 0:33,,,195,1,18
Xinjiang,Mainland China,2/9/2020 1:23,,,45,0,0
Ningxia,Mainland China,2/9/2020 2:03,,,45,0,13
Inner Mongolia,Mainland China,2/9/2020 2:23,,,54,0,5
,South Korea,2/9/2020 2:33,,,25,0,3
,Singapore,2/9/2020 2:43,,,40,0,2
Shaanxi,Mainland China,2/9/2020 3:03,,,208,0,25
Beijing,Mainland China,2/9/2020 3:43,,,326,2,37
Diamond Princess cruise ship,Others,2/9/2020 6:13,,,64,0,0
,Japan,2/9/2020 6:13,,,26,0,1
,Germany,2/9/2020 6:13,,,14,0,0
,Germany,2/9/2020 6:13,,,14,0,0
Shanghai,Mainland China,2/9/2020 6:33,,,293,1,44
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
"Seattle, WA",US,2/9/2020 7:03,,,1,0,1
Heilongjiang,Mainland China,2/9/2020 8:43,,,307,6,14
Yunnan,Mainland China,2/9/2020 8:53,,,141,0,18
Jilin,Mainland China,2/9/2020 9:03,,,78,1,12
Fujian,Mainland China,2/9/2020 9:13,,,250,0,35
Taiwan,Taiwan,2/9/2020 9:13,,,18,0,1
Taiwan,Taiwan,2/9/2020 9:13,,,18,0,1
Taiwan,Taiwan,2/9/2020 9:13,,,18,0,1
Taiwan,Taiwan,2/9/2020 9:13,,,18,0,1
Taiwan,Taiwan,2/9/2020 9:13,,,18,0,1
Anhui,Mainland China,2/9/2020 9:33,,,779,1,72
Guizhou,Mainland China,2/9/2020 9:53,,,99,1,7
Hong Kong,Hong Kong,2/9/2020 9:53,,,29,1,0
Jiangsu,Mainland China,2/9/2020 10:23,,,468,0,71
Henan,Mainland China,2/9/2020 11:23,,,1033,6,153
Jiangxi,Mainland China,2/9/2020 11:33,,,740,0,73
Zhejiang,Mainland China,2/9/2020 12:03,,,1075,0,201
Liaoning,Mainland China,2/9/2020 12:23,,,107,0,12
Hunan,Mainland China,2/9/2020 12:33,,,838,1,186
Hebei,Mainland China,2/9/2020 12:43,,,206,2,34
Sichuan,Mainland China,2/9/2020 12:43,,,386,1,71
Hainan,Mainland China,2/9/2020 13:33,,,131,3,19
Guangdong,Mainland China,2/9/2020 15:03,,,1131,1,141
Shandong,Mainland China,2/9/2020 15:03,,,444,1,63
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
"Chicago, IL",US,2/9/2020 19:03,,,2,0,2
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
Queensland,Australia,2/9/2020 19:33,,,5,0,0
,Spain,2/9/2020 20:33,,,2,0,0
,Spain,2/9/2020 20:33,,,2,0,0
,Spain,2/9/2020 20:33,,,2,0,0
,Spain,2/9/2020 20:33,,,2,0,0
,Spain,2/9/2020 20:33,,,2,0,0
,Spain,2/9/2020 20:33,,,2,0,0
Cook Islands,New Zealand,2/9/2020 23:33,,,0,0,0
England,United Kingdom,2/9/2020 23:33,,,0,2,0
Gansu,Mainland China,2/9/2020 23:33,,,83,2,16
Guernsey,United Kingdom,2/9/2020 23:33,,,0,0,0
Hubei,Mainland China,2/9/2020 23:33,,,29631,871,1795
Jersey,United Kingdom,2/9/2020 23:33,,,0,0,0
Johor,Malaysia,2/9/2020 23:33,,,0,0,0
Kedah,Malaysia,2/9/2020 23:33,,,0,0,0
Kelantan,Malaysia,2/9/2020 23:33,,,0,0,0
Melaka,Malaysia,2/9/2020 23:33,,,0,0,0
Negeri Sembilan,Malaysia,2/9/2020 23:33,,,0,0,0
Niue,New Zealand,2/9/2020 23:33,,,0,0,0
Northern Ireland,United Kingdom,2/9/2020 23:33,,,0,0,0
Pahang,Malaysia,2/9/2020 23:33,,,0,0,0
Perak,Malaysia,2/9/2020 23:33,,,0,0,0
Perlis,Malaysia,2/9/2020 23:33,,,0,0,0
Pitcairn Islands,United Kingdom,2/9/2020 23:33,,,0,0,0
Pulau Pinang,Malaysia,2/9/2020 23:33,,,0,0,0
Sabah,Malaysia,2/9/2020 23:33,,,0,0,0
Sarawak,Malaysia,2/9/2020 23:33,,,0,0,0
Scotland,United Kingdom,2/9/2020 23:33,,,0,0,0
Selangor,Malaysia,2/9/2020 23:33,,,0,0,0
Terengganu,Malaysia,2/9/2020 23:33,,,0,0,0
Unknown,China,2/9/2020 23:33,,,0,0,0
Unknown,Malaysia,2/9/2020 23:33,,,0,0,0
Unknown,Ukraine,2/9/2020 23:33,,,0,0,0
W.P. Kuala Lumpur,Malaysia,2/9/2020 23:33,,,0,0,0
W.P. Labuan,Malaysia,2/9/2020 23:33,,,0,0,0
W.P. Putrajaya,Malaysia,2/9/2020 23:33,,,0,0,0
Wales,United Kingdom,2/9/2020 23:33,,,0,0,0
,Kiribati,2/9/2020 23:33,,,0,0,0
,Palau,2/9/2020 23:33,,,0,0,0
,Summer Olympics 2020,2/9/2020 23:33,,,0,0,0
,Tonga,2/9/2020 23:33,,,0,0,0
,Winter Olympics 2022,2/9/2020 23:33,,,0,0,0
,Antarctica,2/9/2020 23:33,,,0,0,0
,"Korea, North",2/9/2020 23:33,,,0,0,0
,Nauru,2/9/2020 23:33,,,0,0,0
,Tuvalu,2/9/2020 23:33,,,0,0,0
Shanxi,Mainland China,2/9/2020 23:43,,,119,0,25
Shanxi,Mainland China,2/9/2020 23:43,,,119,0,25
Tianjin,Mainland China,2/9/2020 23:43,,,91,1,4
Chongqing,Mainland China,2/9/2020 23:53,,,468,2,51
Xinjiang,Mainland China,2/10/2020 1:13,,,49,0,0
Ningxia,Mainland China,2/10/2020 1:43,,,49,0,13
Inner Mongolia,Mainland China,2/10/2020 2:43,,,58,0,5
Inner Mongolia,Mainland China,2/10/2020 2:43,,,58,0,5
,South Korea,2/10/2020 3:03,,,27,0,3
,Vietnam,2/10/2020 3:03,,,14,0,1
Beijing,Mainland China,2/10/2020 3:13,,,337,2,44
Shanghai,Mainland China,2/10/2020 6:03,,,299,1,48
Anhui,Mainland China,2/10/2020 7:23,,,830,3,88
Gansu,Mainland China,2/10/2020 7:23,,,83,2,17
Heilongjiang,Mainland China,2/10/2020 7:33,,,331,7,30
Hainan,Mainland China,2/10/2020 9:33,,,138,3,19
Shandong,Mainland China,2/10/2020 9:33,,,466,1,66
Yunnan,Mainland China,2/10/2020 9:43,,,149,0,19
Hebei,Mainland China,2/10/2020 10:03,,,218,2,41
Sichuan,Mainland China,2/10/2020 10:03,,,405,1,80
Hong Kong,Hong Kong,2/10/2020 10:13,,,38,1,0
Guizhou,Mainland China,2/10/2020 12:33,,,109,1,10
Shaanxi,Mainland China,2/10/2020 13:23,,,213,0,30
Guangdong,Mainland China,2/10/2020 13:43,,,1159,1,167
Henan,Mainland China,2/10/2020 13:53,,,1073,6,191
Hunan,Mainland China,2/10/2020 13:53,,,879,1,208
Jiangxi,Mainland China,2/10/2020 13:53,,,771,1,105
Fujian,Mainland China,2/10/2020 14:03,,,261,0,39
Guangxi,Mainland China,2/10/2020 14:03,,,210,1,24
Jiangsu,Mainland China,2/10/2020 14:03,,,492,0,81
Jilin,Mainland China,2/10/2020 14:03,,,80,1,13
Liaoning,Mainland China,2/10/2020 14:03,,,108,0,13
Zhejiang,Mainland China,2/10/2020 14:13,,,1092,0,242
Tianjin,Mainland China,2/10/2020 14:23,,,95,1,8
Diamond Princess cruise ship,Others,2/10/2020 16:03,,,135,0,0
Diamond Princess cruise ship,Others,2/10/2020 16:03,,,135,0,0
Unknown,United Kingdom,2/10/2020 19:03,,,8,0,0
Unknown,United Kingdom,2/10/2020 19:03,,,8,0,0
,Singapore,2/10/2020 19:03,,,45,0,2
,Japan,2/10/2020 21:33,,,26,0,4
,United Arab Emirates,2/10/2020 23:03,,,8,0,0
,United Arab Emirates,2/10/2020 23:03,,,8,0,0
Cook Islands,New Zealand,2/10/2020 23:33,,,0,0,0
England,United Kingdom,2/10/2020 23:33,,,0,2,0
Guernsey,United Kingdom,2/10/2020 23:33,,,0,0,0
Hubei,Mainland China,2/10/2020 23:33,,,31728,974,2222
Jersey,United Kingdom,2/10/2020 23:33,,,0,0,0
Johor,Malaysia,2/10/2020 23:33,,,0,0,0
Kedah,Malaysia,2/10/2020 23:33,,,0,0,0
Kelantan,Malaysia,2/10/2020 23:33,,,0,0,0
Melaka,Malaysia,2/10/2020 23:33,,,0,0,0
Negeri Sembilan,Malaysia,2/10/2020 23:33,,,0,0,0
Niue,New Zealand,2/10/2020 23:33,,,0,0,0
Northern Ireland,United Kingdom,2/10/2020 23:33,,,0,0,0
Pahang,Malaysia,2/10/2020 23:33,,,0,0,0
Perak,Malaysia,2/10/2020 23:33,,,0,0,0
Perlis,Malaysia,2/10/2020 23:33,,,0,0,0
Pitcairn Islands,United Kingdom,2/10/2020 23:33,,,0,0,0
Pulau Pinang,Malaysia,2/10/2020 23:33,,,0,0,0
Sabah,Malaysia,2/10/2020 23:33,,,0,0,0
Sarawak,Malaysia,2/10/2020 23:33,,,0,0,0
Scotland,United Kingdom,2/10/2020 23:33,,,0,0,0
Selangor,Malaysia,2/10/2020 23:33,,,0,0,0
Terengganu,Malaysia,2/10/2020 23:33,,,0,0,0
Unknown,China,2/10/2020 23:33,,,0,0,0
Unknown,Malaysia,2/10/2020 23:33,,,0,0,0
Unknown,Ukraine,2/10/2020 23:33,,,0,0,0
W.P. Kuala Lumpur,Malaysia,2/10/2020 23:33,,,0,0,0
W.P. Labuan,Malaysia,2/10/2020 23:33,,,0,0,0
W.P. Putrajaya,Malaysia,2/10/2020 23:33,,,0,0,0
Wales,United Kingdom,2/10/2020 23:33,,,0,0,0
,Kiribati,2/10/2020 23:33,,,0,0,0
,Palau,2/10/2020 23:33,,,0,0,0
,Summer Olympics 2020,2/10/2020 23:33,,,0,0,0
,Tonga,2/10/2020 23:33,,,0,0,0
,Winter Olympics 2022,2/10/2020 23:33,,,0,0,0
,Antarctica,2/10/2020 23:33,,,0,0,0
,"Korea, North",2/10/2020 23:33,,,0,0,0
,Nauru,2/10/2020 23:33,,,0,0,0
,Tuvalu,2/10/2020 23:33,,,0,0,0
Chongqing,Mainland China,2/10/2020 23:43,,,486,2,66
"San Diego County, CA",US,2/11/2020 1:23,,,1,0,0
